Relatório Atividades;;;;;;;
;;;;;;;
Gerado em: 03/07/2026 10:15:49;;;;;;;
;;;;;;;
Detalhamento: Atividade;;;;;;;
;;;;;;;
UF filtrada: Ignorado (detalhamento por Atividade);;;;;;;
;;;;;;;
Caderno filtrado: Ignorado;;;;;;;
;;;;;;;
Atividades: Todas as atividades;;;;;;;
;;;;;;;
Atividade;Total de perfis;Básicos;Completos;Campanhas;Capa;Tel. a atualizar;E-mails a atualizar
COMÉRCIO ATACADISTA DE PRÓTESES E ARTIGOS DE ORTOPEDIA;150;150;0;0;0;4;21
COMÉRCIO ATACADISTA DE PÃES, BOLOS, BISCOITOS E SIMILARES;561;561;0;0;0;3;86
COMÉRCIO ATACADISTA DE RESINAS E ELASTÔMEROS;235;235;0;0;0;1;19
COMÉRCIO ATACADISTA DE RESÍDUOS DE PAPEL E PAPELÃO;1751;1751;0;0;0;19;210
COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS METÁLICOS;4094;4094;0;0;0;34;431
COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS NÃO METÁLICOS, EXCETO DE PAPEL E PAPELÃO;1515;1515;0;0;0;9;150
COMÉRCIO ATACADISTA DE ROUPAS E ACESSÓRIOS PARA USO PROFISSIONAL E DE SEGURANÇA DO TRABALHO;2073;2073;0;0;0;10;144
COMÉRCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS;1351;1351;0;0;0;9;142
COMÉRCIO ATACADISTA DE SISAL;18;18;0;0;0;0;0
COMÉRCIO ATACADISTA DE SOJA;149;149;0;0;0;0;13
COMÉRCIO ATACADISTA DE SOLVENTES;9;9;0;0;0;0;1
COMÉRCIO ATACADISTA DE SORVETES;1220;1220;0;0;0;9;72
COMÉRCIO ATACADISTA DE SUPRIMENTOS PARA INFORMÁTICA;385;385;0;0;0;4;39
COMÉRCIO ATACADISTA DE TECIDOS;1302;1302;0;0;0;21;129
COMÉRCIO ATACADISTA DE TINTAS, VERNIZES E SIMILARES;507;507;0;0;0;3;43
COMÉRCIO ATACADISTA DE VIDROS, ESPELHOS, VITRAIS E MOLDURAS;398;398;0;0;0;5;44
COMÉRCIO ATACADISTA DE ÁGUA MINERAL;930;930;0;0;0;5;123
COMÉRCIO ATACADISTA DE ÓLEOS E GORDURAS;169;169;0;0;0;0;16
COMÉRCIO ATACADISTA ESPECIALIZADO DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;1183;1183;0;0;0;10;123
COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE;3058;3058;0;0;0;21;309
COMÉRCIO E SERVIÇOS;2774;2774;0;0;0;30;404
COMÉRCIO POR ATACADO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS E USADOS;190;190;0;0;0;2;24
COMÉRCIO POR ATACADO DE CAMINHÕES NOVOS E USADOS;94;94;0;0;0;0;7
COMÉRCIO POR ATACADO DE MOTOCICLETAS E MOTONETAS;96;96;0;0;0;7;12
COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;5939;5939;0;0;0;73;551
COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS;645;645;0;0;0;4;73
COMÉRCIO POR ATACADO DE PNEUMÁTICOS E CÂMARAS-DE-AR;459;459;0;0;0;3;74
COMÉRCIO POR ATACADO DE REBOQUES E SEMIREBOQUES NOVOS E USADOS;99;99;0;0;0;0;6
COMÉRCIO POR ATACADO DE ÔNIBUS E MICRO-ÔNIBUS NOVOS E USADOS;15;15;0;0;0;0;2
COMÉRCIO SOB CONSIGNAÇÃO DE MOTOCICLETAS E MOTONETAS;157;157;0;0;0;0;15
COMÉRCIO SOB CONSIGNAÇÃO DE VEÍCULOS AUTOMOTORES;2489;2489;0;0;0;6;290
COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMAÇÃO;104581;104581;0;0;0;721;9499
COMÉRCIO VAREJISTA DE ARMAS E MUNIÇÕES;1127;1127;0;0;0;8;99
COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAMPING;11080;11080;0;0;0;75;1110
COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;23349;23349;0;0;0;291;2696
COMÉRCIO VAREJISTA DE ARTIGOS DE ILUMINAÇÃO;6497;6497;0;0;0;64;431
COMÉRCIO VAREJISTA DE ARTIGOS DE JOALHERIA;44786;44786;0;0;0;468;3593
COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA;42066;42066;0;0;0;459;4923
COMÉRCIO VAREJISTA DE ARTIGOS DE RELOJOARIA;8072;8072;0;0;0;90;1100
COMÉRCIO VAREJISTA DE ARTIGOS DE TAPEÇARIA, CORTINAS E PERSIANAS;14703;14703;0;0;0;100;1626
COMÉRCIO VAREJISTA DE ARTIGOS DE VIAGEM;7283;7283;0;0;0;89;1048
COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA;51123;51123;0;0;0;440;4852
COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;1003606;1003606;0;0;0;8521;127794
COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS;28759;28759;0;0;0;254;2005
COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA FILMAGEM;9537;9537;0;0;0;125;739
COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS;17278;17278;0;0;0;140;1262
COMÉRCIO VAREJISTA DE BEBIDAS;286318;286318;0;0;0;2421;31206
COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS;598;598;0;0;0;0;598
"COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS; PEÇAS E ACESSÓRIOS";21228;21228;0;0;0;178;3312
COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;30142;30142;0;0;0;335;3524
COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS;10223;10223;0;0;0;52;1339
COMÉRCIO VAREJISTA DE CALÇADOS;75689;75689;0;0;0;590;9878
COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES;58326;58326;0;0;0;426;8743
COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES;1567;1567;0;0;0;17;256
COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;203175;203175;0;0;0;1651;21114
COMÉRCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;3918;3918;0;0;0;40;858
COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;29115;29115;0;0;0;266;4531
COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULOS RECREATIVOS;25;25;0;0;0;0;25
"COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCULOS RECREATIVOS; PEÇAS E ACESSÓRIOS";958;958;0;0;0;5;134
COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO;8005;8005;0;0;0;126;550
COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;49658;49658;0;0;0;433;5427
COMÉRCIO VAREJISTA DE FOGOS DE ARTIFÍCIO E ARTIGOS PIROTÉCNICOS;535;535;0;0;0;3;119
COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP);28880;28880;0;0;0;216;5365
COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;109994;109994;0;0;0;692;15735
COMÉRCIO VAREJISTA DE JORNAIS E REVISTAS;6093;6093;0;0;0;62;1110
COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS;30760;30760;0;0;0;331;3848
COMÉRCIO VAREJISTA DE LIVROS;13222;13222;0;0;0;137;1429
COMÉRCIO VAREJISTA DE LUBRIFICANTES;6794;6794;0;0;0;47;699
COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS;19916;19916;0;0;0;153;2481
COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL;144952;144952;0;0;0;1205;17192
COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;17256;17256;0;0;0;306;2494
COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;7529;7529;0;0;0;50;668
COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO;32830;32830;0;0;0;260;2700
COMÉRCIO VAREJISTA DE MEDICAMENTOS VETERINÁRIOS;9900;9900;0;0;0;86;1696
COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS;736;736;0;0;0;15;141
COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - SUPERMERCADOS;13320;13320;0;0;0;166;1956
COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE;43975;43975;0;0;0;419;4092
COMÉRCIO VAREJISTA DE OUTROS ARTIGOS USADOS;21355;21355;0;0;0;218;2673
COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE;132400;132400;0;0;0;1417;12403
COMÉRCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO;2727;2727;0;0;0;16;244
COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS;30886;30886;0;0;0;281;3326
COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS;163200;163200;0;0;0;1368;16360
COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS HOMEOPÁTICOS;837;837;0;0;0;9;177
COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS;4233;4233;0;0;0;71;604
COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS;52655;52655;0;0;0;560;7504
COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS;44353;44353;0;0;0;363;4636
COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;76132;76132;0;0;0;657;8549
COMÉRCIO VAREJISTA DE TECIDOS;11874;11874;0;0;0;167;1616
COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;12521;12521;0;0;0;102;1351
COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;52116;52116;0;0;0;622;4861
COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO;82227;82226;1;0;0;767;5799
COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA;100084;100084;0;0;0;1000;7613
COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS;5964;5964;0;0;0;58;531
COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO;37850;37850;0;0;0;468;3093
Comércio atacadista de gás liqüefeito de petróleo (GLP);149;149;0;0;0;1;37
"Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças";4745;4745;0;0;0;42;414
Comércio varejista de antigüidades;1691;1691;0;0;0;18;192
CONCESSIONÁRIAS DE RODOVIAS, PONTES, TÚNEIS E SERVIÇOS RELACIONADOS;8;8;0;0;0;0;1
CONDICIONAMENTO FÍSICO;52958;52958;0;0;0;260;5310
CONDOMÍNIOS PREDIAIS;1;1;0;0;0;0;0
CONDOMÍNIOS RESIDENCIAIS PARA IDOSOS E DEFICIENTES FÍSICOS;163;163;0;0;0;0;31
CONFECÇÃO DE PEÇAS DE VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS E AS CONFECCIONADAS SOB MEDIDA;139430;139430;0;0;0;1318;22143
CONFECÇÃO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA;2167;2167;0;0;0;18;296
CONFECÇÃO DE ROUPAS ÍNTIMAS;9921;9921;0;0;0;71;1610
CONFECÇÃO, SOB MEDIDA, DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS;91886;91886;0;0;0;826;15777
CONFECÇÃO, SOB MEDIDA, DE ROUPAS PROFISSIONAIS;817;817;0;0;0;5;148
CONSERVAÇÃO DE FLORESTAS NATIVAS;117;117;0;0;0;0;24
CONSTRUTORAS;1;0;1;0;0;0;0
CONSTRUÇÃO DE BARRAGENS E REPRESAS PARA GERAÇÃO DE ENERGIA ELÉTRICA;27;27;0;0;0;0;4
CONSTRUÇÃO DE EDIFÍCIOS;70434;70434;0;0;0;465;7955
CONSTRUÇÃO DE EMBARCAÇÕES DE GRANDE PORTE;49;49;0;0;0;2;5
CONSTRUÇÃO DE EMBARCAÇÕES PARA ESPORTE E LAZER;217;217;0;0;0;2;38
CONSTRUÇÃO DE EMBARCAÇÕES PARA USO COMERCIAL E PARA USOS ESPECIAIS, EXCETO DE GRANDE PORTE;182;182;0;0;0;2;22
CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;705;705;0;0;0;4;74
CONSTRUÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES;691;691;0;0;0;6;54
CONSTRUÇÃO DE INSTALAÇÕES ESPORTIVAS E RECREATIVAS;257;257;0;0;0;1;28
CONSTRUÇÃO DE OBRAS DE ARTE ESPECIAIS;310;310;0;0;0;0;39
CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLETA DE ESGOTO E CONSTRUÇÕES CORRELATAS, EXCETO OBRAS DE IRRIGAÇÃO;746;746;0;0;0;2;81
CONSTRUÇÃO DE REDES DE TRANSPORTES POR DUTOS, EXCETO PARA ÁGUA E ESGOTO;37;37;0;0;0;4;3
CONSTRUÇÃO DE RODOVIAS E FERROVIAS;922;922;0;0;0;7;103
CONSULTORES DE EMPRESAS;1;1;0;0;0;1;0
CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA;2630;2630;0;0;0;29;116
CONSULTORIA EM GESTÃO EMPRESARIAL;59611;59611;0;0;0;670;3539
CONSULTORIA EM PUBLICIDADE;5697;5697;0;0;0;68;222
CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO;27129;27129;0;0;0;323;898
CONSÓRCIOS;362;362;0;0;0;4;32
CONTADOR;74053;74053;0;0;0;655;4125
COORDENAÇÃO E CONTROLE DA OPERAÇÃO DA GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA;1;1;0;0;0;0;0
CORREIO NACIONAL;1;1;0;0;0;0;0
CORRESPONDENTES DE INSTITUIÇÕES FINANCEIRAS;6471;6471;0;0;0;71;415
CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS;55192;55192;0;0;0;383;3266
CORRETAGEM NO ALUGUEL DE IMÓVEIS;7848;7848;0;0;0;62;768
CORRETORAS DE CONTRATOS DE MERCADORIAS;1;1;0;0;0;0;1
CORRETORAS DE TÍTULOS E VALORES MOBILIÁRIOS;1;1;0;0;0;0;0
CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE;41665;41665;0;0;0;314;4171
CRIAÇÃO DE ANIMAIS DE ESTIMAÇÃO;5643;5643;0;0;0;47;278
CRIAÇÃO DE ASININOS E MUARES;5;5;0;0;0;0;1
CRIAÇÃO DE AVES;127;127;0;0;0;3;13
CRIAÇÃO DE BICHO-DA-SEDA;1;1;0;0;0;0;0
CRIAÇÃO DE BOVINOS PARA CORTE;2227;2227;0;0;0;14;258
CRIAÇÃO DE BOVINOS PARA LEITE;342;342;0;0;0;3;44
CRIAÇÃO DE BOVINOS, EXCETO PARA CORTE E LEITE;122;122;0;0;0;4;8
CRIAÇÃO DE BUFALINOS;13;13;0;0;0;1;3
CRIAÇÃO DE CAMARÕES EM ÁGUA DOCE;63;63;0;0;0;1;9
CRIAÇÃO DE CAMARÕES EM ÁGUA SALGADA E SALOBRA;255;255;0;0;0;5;37
CRIAÇÃO DE CAPRINOS;30;30;0;0;0;0;2
CRIAÇÃO DE ESCARGÔ;1;1;0;0;0;0;0
CRIAÇÃO DE ESTANDES PARA FEIRAS E EXPOSIÇÕES;209;209;0;0;0;1;13
CRIAÇÃO DE FRANGOS PARA CORTE;306;306;0;0;0;6;54
CRIAÇÃO DE JACARÉ;2;2;0;0;0;0;0
CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA DOCE;1;1;0;0;0;0;1
CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA SALGADA E SALOBRA;9;9;0;0;0;0;3
CRIAÇÃO DE OUTROS ANIMAIS NÃO ESPECIFICADOS ANTERIORMENTE;136;136;0;0;0;4;12
CRIAÇÃO DE OUTROS GALINÁCEOS, EXCETO PARA CORTE;36;36;0;0;0;0;2
CRIAÇÃO DE OVINOS, INCLUSIVE PARA PRODUÇÃO DE LÃ;44;44;0;0;0;0;4
CRIAÇÃO DE PEIXES EM ÁGUA DOCE;597;597;0;0;0;3;81
CRIAÇÃO DE PEIXES EM ÁGUA SALGADA E SALOBRA;49;49;0;0;0;0;7
CRIAÇÃO DE PEIXES ORNAMENTAIS EM ÁGUA DOCE;1834;1834;0;0;0;11;128
CRIAÇÃO DE PEIXES ORNAMENTAIS EM ÁGUA SALGADA E SALOBRA;598;598;0;0;0;0;11
CRIAÇÃO DE SUÍNOS;141;141;0;0;0;3;20
Criação de eqüinos;355;355;0;0;0;5;18
CULTIVO DE ABACAXI;15;15;0;0;0;0;0
CULTIVO DE ACÁCIA-NEGRA;1;1;0;0;0;0;0
CULTIVO DE ALGODÃO HERBÁCEO;4;4;0;0;0;0;0
CULTIVO DE ALHO;10;10;0;0;0;0;1
CULTIVO DE AMENDOIM;8;8;0;0;0;0;0
CULTIVO DE ARROZ;73;73;0;0;0;3;14
CULTIVO DE BANANA;131;131;0;0;0;0;11
CULTIVO DE CAFÉ;249;249;0;0;0;1;16
CULTIVO DE COCO-DA-BAÍA;62;62;0;0;0;1;3
CULTIVO DE ESPÉCIES MADEIREIRAS, EXCETO EUCALIPTO, ACÁCIA-NEGRA, PINUS E TECA;25;25;0;0;0;1;6
CULTIVO DE FLORES E PLANTAS ORNAMENTAIS;439;439;0;0;0;3;83
CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NÃO ESPECIFICADAS ANTERIORMENTE;139;139;0;0;0;0;12
CULTIVO DE FUMO;7;7;0;0;0;1;1
CULTIVO DE JUTA;1;1;0;0;0;0;0
CULTIVO DE LARANJA;56;56;0;0;0;0;4
CULTIVO DE MAMONA;1;1;0;0;0;0;0
CULTIVO DE MAMÃO;36;36;0;0;0;0;2
CULTIVO DE MANDIOCA;71;71;0;0;0;0;11
CULTIVO DE MANGA;98;98;0;0;0;1;2
CULTIVO DE MARACUJÁ;22;22;0;0;0;0;1
CULTIVO DE MAÇÃ;7;7;0;0;0;0;1
CULTIVO DE MELANCIA;18;18;0;0;0;0;1
CULTIVO DE MELÃO;18;18;0;0;0;0;0
CULTIVO DE MILHO;201;201;0;0;0;2;16
CULTIVO DE MORANGO;44;44;0;0;0;0;5
CULTIVO DE MUDAS EM VIVEIROS FLORESTAIS;217;217;0;0;0;3;36
CULTIVO DE OUTRAS FIBRAS DE LAVOURA TEMPORÁRIA;5;5;0;0;0;0;0
CULTIVO DE OUTRAS OLEAGINOSAS DE LAVOURA TEMPORÁRIA;12;12;0;0;0;0;4
CULTIVO DE OUTRAS PLANTAS DE LAVOURA PERMANENTE NÃO ESPECIFICADAS ANTERIORMENTE;88;88;0;0;0;2;13
CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORÁRIA;152;152;0;0;0;1;15
CULTIVO DE OUTROS CEREAIS;67;67;0;0;0;2;10
CULTIVO DE PIMENTA-DO-REINO;11;11;0;0;0;0;1
CULTIVO DE PINUS;107;107;0;0;0;3;24
CULTIVO DE PLANTAS PARA CONDIMENTO, EXCETO PIMENTA-DO-REINO;9;9;0;0;0;2;1
CULTIVO DE PÊSSEGO;1;1;0;0;0;0;0
CULTIVO DE SERINGUEIRA;114;114;0;0;0;2;7
CULTIVO DE SOJA;676;676;0;0;0;5;62
CULTIVO DE TECA;4;4;0;0;0;0;1
CULTIVO DE TOMATE RASTEIRO;25;25;0;0;0;1;1
CULTIVO DE TRIGO;3;3;0;0;0;0;1
CULTIVO DE UVA;117;117;0;0;0;0;18
Cultivos e semicultivos da aqüicultura em água doce não especificados anteriormente;13;13;0;0;0;0;2
Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente;16;16;0;0;0;0;1
CUNHAGEM DE MOEDAS E MEDALHAS;51;51;0;0;0;1;6
CURSOS DE PILOTAGEM;479;479;0;0;0;3;48
CURSOS PREPARATÓRIOS PARA CONCURSOS;26228;26228;0;0;0;276;986
CURTIMENTO E OUTRAS PREPARAÇÕES DE COURO;342;342;0;0;0;0;55
CÂMARA DE VEREADORES - CÂMARA DISTRITAL;3;0;0;0;3;1;1
CÍTRICOS;36;36;0;0;0;0;3
DECORAÇÃO, LAPIDAÇÃO, GRAVAÇÃO, VITRIFICAÇÃO E OUTROS TRABALHOS EM CERÂMICA, LOUÇA, VIDRO E CRISTAL;3204;3204;0;0;0;29;312
DEFESA CIVIL;1;1;0;0;0;0;1
DEMOLIÇÃO DE EDIFÍCIOS E OUTRAS ESTRUTURAS;377;377;0;0;0;7;32
DENDÊ;18;18;0;0;0;0;0
DEPÓSITOS DE MERCADORIAS PARA TERCEIROS;1635;1635;0;0;0;17;185
DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS;86;86;0;0;0;0;10
DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;29153;29153;0;0;0;304;1433
DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS;14904;14904;0;0;0;134;537
DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO CUSTOMIZÁVEIS;5537;5537;0;0;0;75;361
DESIGN DE INTERIORES;5051;5051;0;0;0;82;377
DESIGN DE PRODUTO;1198;1198;0;0;0;9;84
DESPACHANTES ADUANEIROS;877;877;0;0;0;7;122
DISCOTECAS, DANCETERIAS, SALÕES DE DANÇA E SIMILARES;1657;1657;0;0;0;17;443
DISTRIBUIÇÃO CINEMATOGRÁFICA, DE VÍDEO E DE PROGRAMAS DE TELEVISÃO;222;222;0;0;0;5;44
DISTRIBUIÇÃO DE COMBUSTÍVEIS GASOSOS POR REDES URBANAS;6;6;0;0;0;0;2
DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;1;0;0;0;0;0
DISTRIBUIÇÃO DE ÁGUA POR CAMINHÕES;2885;2885;0;0;0;18;289
EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS;78892;78892;0;0;0;1196;1227
EDIÇÃO DE JORNAIS;158;158;0;0;0;0;10
EDIÇÃO DE JORNAIS NÃO DIÁRIOS;12795;12795;0;0;0;149;234
EDIÇÃO DE LIVROS;22042;22042;0;0;0;293;626
EDIÇÃO DE REVISTAS;15678;15678;0;0;0;158;458
EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS DIÁRIOS;580;580;0;0;0;12;142
EDIÇÃO INTEGRADA À IMPRESSÃO DE JORNAIS NÃO DIÁRIOS;70;70;0;0;0;0;15
EDIÇÃO INTEGRADA À IMPRESSÃO DE LIVROS;300;300;0;0;0;3;68
EDIÇÃO INTEGRADA À IMPRESSÃO DE REVISTAS;169;169;0;0;0;2;40
EDUCAÇÃO;5313;5313;0;0;0;43;252
EDUCAÇÃO INFANTIL - CRECHE;6770;6770;0;0;0;45;1014
EDUCAÇÃO INFANTIL - PRÉ-ESCOLA;10267;10267;0;0;0;94;1657
EDUCAÇÃO PROFISSIONAL DE NÍVEL TECNOLÓGICO;127;127;0;0;0;3;14
EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO;3313;3313;0;0;0;12;344
EDUCAÇÃO SUPERIOR - GRADUAÇÃO;748;748;0;0;0;3;59
EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO;1587;1587;0;0;0;8;120
EDUCAÇÃO SUPERIOR - PÓS-GRADUAÇÃO E EXTENSÃO;716;716;0;0;0;4;81
EMERGÊNCIA;4;0;0;0;4;0;1
EMISSÃO DE VALES-ALIMENTAÇÃO, VALES-TRANSPORTE E SIMILARES;87;87;0;0;0;2;10
ENERGIA - EMPRESAS;1;1;0;0;0;1;0
ENFERMAGEM;6792;6792;0;0;0;39;353
ENGENHARIA E ARQUITETURA;1498;1498;0;0;0;14;141
ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE;57347;57347;0;0;0;667;2561
ENSINO DE ARTES CÊNICAS, EXCETO DANÇA;4992;4992;0;0;0;72;175
ENSINO DE DANÇA;1609;1609;0;0;0;7;203
ENSINO DE ESPORTES;7096;7096;0;0;0;51;600
ENSINO DE IDIOMAS;26711;26711;0;0;0;324;1609
ENSINO DE MÚSICA;17371;17371;0;0;0;174;1154
ENSINO FUNDAMENTAL;6441;6441;0;0;0;95;1130
ENSINO MÉDIO;1432;1432;0;0;0;9;226
ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO;4431;4431;0;0;0;31;492
ERVA MATE;21;21;0;0;0;1;5
ESCAFANDRIA E MERGULHO;1002;1002;0;0;0;14;80
ESCRITÓRIOS VIRTUAIS E PARA ALUGUEL;2;2;0;0;0;2;0
ESTACIONAMENTO DE VEÍCULOS;23602;23602;0;0;0;252;3241
ESTAMPARIA E TEXTURIZAÇÃO EM FIOS, TECIDOS, ARTEFATOS TÊXTEIS E PEÇAS DO VESTUÁRIO;11361;11361;0;0;0;141;740
ESTUDOS GEOLÓGICOS;1332;1332;0;0;0;4;76
ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA;315920;315920;0;0;0;3354;23359
ESTÚDIOS CINEMATOGRÁFICOS;1267;1267;0;0;0;13;144
EUCALIPTO;192;192;0;0;0;2;39
EVENTOS NA CIDADE;3;0;0;0;3;1;0
EXPLORAÇÃO DE APOSTAS EM CORRIDAS DE CAVALOS;23;23;0;0;0;0;8
EXPLORAÇÃO DE BOLICHES;112;112;0;0;0;0;8
EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS NÃO ESPECIFICADOS ANTERIORMENTE;215;215;0;0;0;1;13
EXPLORAÇÃO DE JOGOS DE SINUCA, BILHAR E SIMILARES;861;861;0;0;0;5;141
EXPLORAÇÃO DE JOGOS ELETRÔNICOS RECREATIVOS;3084;3084;0;0;0;28;514
EXPLORAÇÃO DE MÁQUINAS DE SERVIÇOS PESSOAIS ACIONADAS POR MOEDA;68;68;0;0;0;0;6
